"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
200721.621223264,2,2,2,27,2,0,-1,-1,-1,-1,43340.0378801179,70839.3138193532,11389.7054558938,21437.2484974529,38361.9555774222,12607.355302457,4348.83611879947,9453.10317248114,11180.0204294105,3507.57508146403,526.301187490133,6540.19375720551,1
23757.9241908969,1,3,2,21,2,1,-1,1,1,2,3431.18572581637,36005.7830639573,8388.3665047556,135178.583099835,87453.3054640503,27219.4206625186,2420.24783742693,6099.82714683785,24101.8545192456,7311.19871469164,1531.91832212781,414.906823936646,1
95009.0624516352,1,2,2,37,0,0,-1,0,1,0,35601.1728299751,11641.331148992,92588.1830316481,44323.964643638,59120.8767120583,11194.0722880776,2801.76706797195,3753.17004283531,10458.4775155665,3604.06421706298,11350.099509797,556.807351372701,1
408987.678800139,2,1,2,35,1,1,1,1,-1,-1,56747.3137041633,91737.9879916398,63645.8979495725,72562.8037703004,189166.394600208,215405.34385912,6939.15039948178,15465.8314466346,36143.7526930634,207420.74905054,79.2488495330963,10356.5659493278,0
110803.493443099,1,2,2,38,1,1,-1,3,-1,0,43164.8552995307,21155.4747274137,25696.5590510546,39424.821515094,10062.3718515174,104424.572413712,2497.82253338093,10179.2705380035,2327.00081119256,3060.87366298696,9079.93855499135,5040.46312637853,1
13381.2996987924,1,2,1,50,-1,3,1,1,3,0,60453.0003848289,37662.9919558867,118481.565042082,12777.0604714157,13613.7873310658,86466.7497577072,801.536304083027,2602.13272625231,7425.6455931965,8099.25650070154,8024.95445017218,2090.38383370878,1
170527.411674751,1,3,2,52,0,2,-1,1,-1,0,43678.3758742979,97203.0732530401,72602.7447709578,34385.5508183707,21074.2582807979,8663.56640064339,9867.26695546439,17330.6999642169,5533.82075110966,6462.72771711955,25593.1080614623,7880.69141395097,0
40570.7398725845,1,3,1,39,0,-1,-1,2,0,0,9326.20034432918,13960.4552331407,3453.14506904393,71426.6343103878,17079.4593994561,78989.8095348207,3707.03918049611,2141.38370949838,4705.33641306363,10853.1388073889,9663.35523688062,11328.7886594679,1
123048.184193731,1,1,1,48,-1,-1,-1,-1,0,-1,14929.7623453067,2526.29800271296,26767.7304984868,139202.865409829,59686.6940501421,30649.8794005116,46023.00946577,54458.517738922,103218.19671628,20038.9345129668,8615.74483307151,12182.1131538282,0
142100.497850418,2,1,2,29,0,2,1,3,-1,0,91051.8588064357,14751.011486351,1402.33802672146,24558.2748465452,23186.2258600382,97007.5457835199,654.74764699782,15241.1931316216,11694.6415550189,1231.73960085314,2186.55037895919,5047.4303003338,1
212296.166440659,2,4,2,21,-1,-1,-1,-1,-1,-1,13235.6601021936,7796.27648789195,14878.7124943221,46842.5315288033,43119.1912480561,78815.7781561292,14050.9936347377,33808.7605989968,8525.22843480483,14343.2665747683,15971.4776691063,3982.18388457508,0
146434.112512593,1,4,1,28,-1,1,1,-1,-1,0,93815.4331807726,60106.5214467699,62630.9091234368,49046.8006915854,38130.210967617,33525.5093013666,7721.80702001616,4708.11007497528,7067.9903432823,3172.12464142461,17983.1742737978,4514.06013378204,0
29793.7232562736,1,3,1,38,1,-1,2,1,0,0,113875.729906638,40503.5576730184,56192.5091431987,42591.1843995135,28422.1976851489,23082.4697584367,13976.350003455,44743.4551841136,12826.8496000851,8950.80576109147,2476.70874582227,4939.65658241545,0
30333.7440315445,2,2,1,51,2,0,0,1,1,-1,12022.138247119,49299.6140180113,61312.8886693472,12171.9193576807,15492.9818583125,54211.5723147992,9347.87837644165,10231.8548281316,16551.8184169245,7157.53205683639,3860.29773432918,2625.96390406175,1
110478.543334002,2,2,3,24,0,-1,0,-1,0,0,69874.138664237,98346.0020314149,59718.4467570497,19956.1784292915,25431.7630456642,73600.8678524114,7966.85751057328,668.181209151964,4867.27065617041,1244.25814699183,3753.93933892996,7783.92581592376,0
189499.870133749,2,1,1,36,1,3,1,9,7,8,52081.6411493709,24664.2456232524,4023.85034924426,57227.6187121533,29446.2163296405,32806.6431582383,7698.0439355082,267.661110729856,2778.14469488783,3300.42491718631,580.801862363036,2996.89672956262,1
144613.335256731,2,2,1,26,-1,-1,-1,-1,-1,-1,75954.3097642745,12542.904243135,19454.917185061,7299.00193131105,64589.5042208057,3323.49687282124,8357.17309159685,16537.223674398,572.543977438714,4661.18256795732,2671.04918965731,14445.8793306466,1
233809.434103405,2,1,1,48,-1,0,-1,-1,0,0,1584.91932791162,9565.68936009521,48934.6193703439,30772.4104742592,68821.2869783016,21783.2149084319,34396.9771090217,63124.5453506163,33270.3746039549,25363.8264894751,32412.6319072931,14932.5342162585,0
87687.0701087092,2,1,3,30,0,0,0,0,-1,0,133378.164409155,100947.347920338,93771.2785843819,100243.610375699,46597.6940769262,21718.5290676897,11960.079977561,29693.7466970435,42954.9517097681,1063.66449313181,12504.9040133984,4091.72531224799,0
15400.1492197841,1,1,2,21,0,0,-1,-1,-1,0,39760.3923615443,40529.7594789555,35296.6073994464,25025.1013928013,22642.4116721923,5045.43422955993,4210.14004768085,39922.1506364105,4600.42158210856,466.413784866482,19008.041099413,947.445544583401,0
99485.7793824666,2,2,2,21,-1,-1,-1,-1,-1,-1,32096.9999628522,34467.8438867533,584.927452246653,15398.7666186561,8115.94468057295,54289.6728911013,699.727212217315,11235.2155096159,3589.47205643427,5236.0124423582,1336.18395178813,15564.6084071681,1
40941.7659791572,2,1,2,28,0,1,0,0,0,1,35831.4143743563,39664.4619682491,27199.1413327733,77173.8595385614,7991.05520949209,97839.0050187979,3446.65297056764,19501.7560906847,9307.84369289237,814.075838208157,7066.09571687765,2349.84616708504,0
161555.679848507,1,2,1,31,0,-1,-1,-1,-1,-1,23714.9370281023,1844.88316918607,10976.4538937391,13245.5696889109,29186.8411785921,15763.0652011757,6649.75273789472,5275.462721058,11875.4433293693,9198.65841038425,10343.9355167435,3534.24221866208,1
159108.463032338,2,3,2,21,-1,-1,1,0,0,-1,10964.0361213476,3602.4025979494,37108.7950465714,93973.4398897988,47313.3938408223,91451.9695475298,9123.05685842673,12093.9274600019,2302.98279323185,17933.291000574,6398.86144352242,1212.2996477811,0
58002.1239374385,2,3,2,27,1,1,1,0,1,0,146936.925687475,14717.8693462238,78911.551851536,36119.7289237425,24541.5428734015,25731.408727209,23223.7271726358,11873.6941414797,22112.2342556751,14399.8538371504,7543.57023569613,1474.16281738226,0
459663.628477236,1,1,1,36,-1,0,-1,0,1,0,174699.072327797,52885.635947754,15526.1871058209,108608.814688234,47604.5347096118,26738.8370955764,9552.34974619256,5978.91364383816,1936.39511019397,11199.5659299243,22186.5746748469,23064.3467725696,0
122667.598678553,1,1,1,38,2,3,2,2,2,3,9216.8343212693,3836.73742563577,139716.250704944,25014.9042704313,57565.0056962671,26218.6381981683,1243.79701151098,4080.48226099738,18509.9743888007,3188.4351042997,391.215038508279,4769.36079954232,1
50935.6408506752,1,1,1,58,-1,1,0,0,0,2,1623.84889018756,4699.1418875563,1430.86600035783,79722.6486835629,2376.4992836339,17900.8066946126,32019.9796856854,15609.6490656553,13661.7509784491,8144.002764297,10356.3177749971,16140.5707194553,0
170528.433054129,1,3,1,39,-1,-1,1,0,-1,-1,49541.0129972833,21270.3638226023,1627.99305504993,35585.08651272,1328.83984631352,15805.9984089221,9012.59439972539,2066.49546707732,45597.8424069216,31891.5875593142,18214.1678507478,13015.6802171561,1
20263.4258608461,2,2,1,33,1,0,-1,0,2,2,4026.4972318386,85441.2244025956,13193.1503050395,8281.15485410252,9799.26740266601,1150.34257223423,5352.99407584105,6267.75729627688,11248.8389397684,8614.23756591044,15946.6163242043,967.625379119416,1
91112.5543395915,2,3,1,50,3,2,3,-1,1,-1,147460.909241316,196042.055394278,226866.267764006,165228.318251445,49639.5161271755,113901.138519431,9916.60289063492,6444.9941451008,7842.63658870315,18764.5985782983,252.064251972081,9161.31720949522,1
118168.518532933,1,3,2,21,0,1,0,-1,0,1,22957.7279615255,30842.9417505817,69405.2257175833,39961.564416338,8229.06085673819,47934.1506184391,9479.43510156194,1370.7390725943,54284.7596200061,8335.1746964986,12446.0392937077,758.192911968351,1
136743.772529784,1,2,1,49,0,-1,0,0,1,-1,36910.547570648,117700.102255403,31855.5008073912,119342.761345337,38375.3012793031,36051.9585076591,626.97671039937,2679.10350501349,1612.45385243299,1504.82845679215,1479.81937185438,3762.66176353653,1
509653.804802693,1,1,1,33,0,-1,-1,-1,-1,-1,25774.6694693074,9394.49876445459,50924.9676332294,93377.9920615576,12419.8252700916,47845.345094728,31114.1624195524,6818.26166781771,10715.2250816724,1475.69120599982,661.335888111946,2710.43411505401,0
97170.7988025771,2,2,2,29,-1,-1,0,1,-1,0,36026.4462484647,24580.1588777979,44840.7454567448,53628.187234963,29240.5531158523,52394.9936671197,2375.78110048164,2387.98427632031,7213.13242075962,10803.6604694733,2653.65431103043,21408.6896070068,1
28916.6063745585,1,2,1,21,-1,2,0,2,-1,-1,68633.0310204461,133447.667166026,51962.4150646632,57793.8380348941,56839.0566556033,38469.1935281904,6722.7945308841,3903.3623537185,9806.47571882823,1182.79006955098,5715.13496531175,4.04974501767566,1
308638.392471562,2,2,2,46,0,1,-1,-1,0,-1,196225.664500785,119036.812731149,173740.655456252,147728.062444652,123186.89809564,80567.6857556804,6400.73061037896,18823.2245627636,10309.846285988,4957.80876079214,906.042679570089,16458.9749480531,0
77034.6451446542,1,2,2,24,0,-1,-1,1,2,0,21090.0686300259,22256.513533716,37411.5302631376,5299.54886152099,13272.8927407612,6600.33058746952,21452.1291006938,4749.4294972976,5281.41354765869,18661.5763361523,11282.3314524414,5604.63985534009,0
262643.71941859,2,1,1,35,0,2,0,0,0,-1,96822.9846849568,171793.182401094,149068.567706883,188553.253411066,130306.606672272,147357.98760646,3095.81323972428,11248.7238707047,36099.8764695362,9541.01809485598,1835.4472130409,7573.10537241917,0
413734.14362928,1,2,2,31,2,-1,1,0,-1,-1,44130.3760511698,11279.5025571212,6718.51707908402,8957.73226259608,85090.6691781091,14641.0333993787,6649.88177396891,6044.41679335758,17268.2465908989,14966.4915719123,7202.97155267171,13337.4791577205,0
140537.529852785,1,2,2,27,-1,1,-1,0,0,1,61613.6878195157,89339.0104342594,61341.2060952885,14460.8525762197,33107.9396666943,73163.0908886684,16327.7386708981,7936.30155584261,4650.04156574218,5760.85606738554,13671.4433601879,10186.4497866639,0
273436.097180581,1,2,1,39,2,1,0,1,0,-1,252526.271822747,146769.844579144,133627.487367733,47171.4273982498,38773.8445758825,86500.0769117583,1693.43495171352,12302.6649126136,8397.4783499974,7386.37040603485,571.177278674789,14953.1085243897,1
54407.5945304499,1,2,2,44,0,0,0,0,1,1,8740.40550647451,43608.3543207936,26176.8113000778,35233.4426126227,123993.36707385,2077.85069784632,9186.88562292016,7126.28113925519,603.705740269914,1055.16458217065,2350.71713295183,6623.67313992115,0
590958.338253452,1,2,1,44,0,1,0,-1,0,-1,49402.3885015114,49501.4536507183,96911.5995850495,54136.4742817368,19365.2106899213,11577.7470851992,5589.58793519973,3229.98443168241,3056.58921663247,3066.95295039545,8186.13689114845,23732.9330892853,0
148935.014134416,2,1,1,32,-1,-1,-1,0,-1,-1,10112.308124021,14900.1732066931,27811.7224915092,12804.6332635761,10052.6899840266,6063.1619926452,12759.9659806696,15925.429722683,2807.07072920945,9965.79288767986,16616.0733036329,5266.64019972945,0
65511.8665600824,2,3,1,48,0,2,-1,3,0,0,92170.9606278511,78014.2886136922,4995.71389447355,13103.6470945491,67403.7758896129,1393.38400999845,6302.71330776603,6073.69519401853,2730.13575047972,10506.8521245658,4836.25157057948,4146.31263554569,1
232859.448264027,2,1,3,33,2,-1,-1,-1,-1,0,92891.1704069243,14754.996985021,3227.31800824199,129602.670679121,77380.447054791,62233.2806952493,8726.4700803265,2290.07978612683,1356.31923825213,18881.5503634184,1041.14288836077,5301.52530944203,1
110910.318155689,1,2,2,21,-1,-1,-1,-1,-1,-1,12602.8898602014,97441.2444677062,11222.6197317472,36265.1640868325,19737.222274149,104996.608822367,7123.79880016753,7036.57724334831,10130.0300525215,245.929215312499,8572.5198182255,6488.98216653707,1
357049.826755737,2,1,1,41,-1,1,1,0,0,0,245706.249658588,285492.610602584,213633.895219865,92294.1697179483,91870.0003843975,20728.1825328198,15360.3279329399,19693.7730067241,7716.68417826606,14031.4953776033,3665.14333281443,167678.482372164,0
96293.2859856707,2,1,1,27,-1,0,0,-1,0,0,78261.2444688021,30274.7260707413,62526.206191732,32289.4624418275,19467.6794868781,16012.195455966,1166.39887826334,36585.3838200003,10405.734496206,6140.31313111271,14391.8737973158,10290.7160281729,0
26949.9340637363,1,1,2,36,0,-1,-1,-1,0,1,7448.21490462362,85758.4242334671,28759.2022280546,53522.3972065088,18456.1229414492,27703.5057213885,5114.52879044208,2617.34021701933,3111.48329790877,1402.5179593387,14164.7894155369,11297.7759321063,0
317603.390612415,2,1,1,60,2,-1,-1,-1,-1,-1,155045.935144455,174.169207742093,36200.7945262325,23517.0000495734,53176.4911916119,11305.2744423324,4839.61134301889,6783.48023780681,17611.5850987836,1600.60109670115,5320.82562531767,13901.8968272029,1
266386.46386732,1,2,1,37,0,0,-1,2,-1,1,99476.2180585115,88466.0186592325,166368.924117827,94553.251320984,73162.057668416,101914.90894046,13781.7468688298,48534.7719293495,9002.20210528623,5014.17259329855,8010.59996307122,2434.1660961542,0
99784.1985532971,2,2,1,31,0,0,0,0,0,0,9832.48976835539,61988.1989015087,95749.2155113279,22060.9659861016,31500.1985507001,12607.2296964084,2690.89574135904,12523.1156348877,458.40893205376,645.614020577202,11864.3379519878,26484.6870382995,0
162717.807653281,2,1,2,26,1,2,2,0,0,-1,52296.8301104759,44153.2366984633,139661.42750489,94152.4910627913,94740.4834766585,10525.4467124427,7118.87921408885,3700.21318101883,4607.8179830248,687.576422738054,6469.92349961648,7547.38693541468,0
9110.41338148694,2,1,1,41,2,2,0,3,3,2,69084.7564356697,27355.0939237235,33928.0964321129,34665.8149307533,133732.766821454,57002.288740857,9803.09241246923,2639.77216205237,21623.4979057756,9271.62850714892,3907.66742500047,4944.62242949107,0
481326.073813697,1,1,1,46,1,1,-1,-1,-1,-1,6532.53908215875,10482.1888120826,5292.9439599194,6915.51116858109,27891.47763339,5517.80863479406,5646.63022402319,12479.4590730149,2733.28432061539,5109.51950582873,5532.29455801845,6041.30082254998,1
101966.433581241,2,4,2,21,1,0,-1,-1,0,0,14635.9121173947,38466.8701721662,34732.0245331453,58868.7960987854,27341.9525865266,51613.2057130605,4888.17179228231,17427.4330752729,7215.39707296957,12711.9158243622,20256.6528204873,18791.5362006974,0
292713.338837785,2,2,1,38,0,0,-1,-1,-1,0,424963.866357774,265446.695791951,267716.253793881,62089.1379920779,217907.679055538,179596.949759488,29865.9767356181,10510.2223084598,9593.65400184058,174851.680925866,4923.4659078958,24225.4283092867,0
187282.751692533,1,2,1,24,3,1,1,-1,-1,-1,45926.1765432982,143357.50685699,82438.1764014845,114155.937922501,95495.5957736911,157335.86746868,2153.62025892947,6442.13739125225,33422.0013804403,3036.37712228702,10534.520212112,69270.7948635983,1
212240.923424811,2,3,1,56,1,-1,-1,-1,-1,-1,82527.3264936197,54160.2946267913,63366.0043640837,42648.3853578329,58353.2183159441,13005.0359680396,1334.12101896766,6597.78851058719,1596.7429759329,11708.5238044629,7862.00473608126,14463.8424978619,1
11240.1186141675,1,3,1,28,1,2,0,0,-1,-1,42253.7177433503,36802.7358766533,42872.0110525656,18680.8818768694,17438.6543817176,2222.94083404407,2874.17314219176,14444.4836176473,7177.33317937427,2860.02810212836,3923.21415587238,3188.39145567281,1
553679.103779726,2,1,1,44,-1,-1,-1,-1,-1,0,28598.4121306917,39486.4847190489,10542.9621792456,13077.0723421677,46719.0030193561,68265.7219495117,10750.5071315397,3844.16022600299,7761.49779470861,51875.8343174169,5996.19172992926,3577.38606051683,0
101925.904882662,1,1,1,57,3,3,4,4,3,3,53514.2523336138,86771.4121716627,171097.777346872,168492.146853277,155436.233208814,168529.465118036,483.279155001048,6790.04649510871,3965.62476592602,11191.2573735399,10355.1975408796,6773.64169457449,1
53031.7943364011,1,2,2,21,2,-1,0,1,0,0,140491.850084147,87292.3262505148,33033.9144277001,103792.799190492,17654.5961679208,5767.14650815207,5098.79350862764,772.662348441499,4345.19927008548,1554.59662399855,80.6205539362547,9029.42111948565,1
544.404358884742,1,3,2,21,-1,1,-1,-1,0,0,7147.16441115935,8010.79297328735,66289.1747669611,10462.8739822029,74557.7683045187,9902.43245229779,6562.56723278088,8594.2872252026,1733.39349277831,11045.3720874102,3681.30525013176,1053.57337517176,0
483113.60558957,1,2,1,33,-1,-1,-1,-1,0,-1,28223.897841588,34931.4541135407,27091.3461731288,166.385398058952,66005.8991220661,19164.9099854469,17386.3049833521,11399.5130717824,26758.8431708299,27887.2494798365,22185.0926613071,22409.6022504726,0
129122.534904844,2,2,2,38,1,3,1,5,2,2,56537.4053293971,47296.1821184551,30395.7043740525,51972.5468240652,10166.136199828,16604.8042504272,4209.19485090356,4492.00691079191,12425.6028264987,6733.03697114858,5573.05910550246,5009.74697038399,1
154590.369428396,1,4,2,35,1,-1,-1,0,0,-1,227104.669105357,196608.43966758,200810.390249334,186196.163173407,43196.8451672728,35661.4665676398,14699.2866268449,4246.00770946229,20173.7390072327,14303.114392512,1623.57421103295,132373.082265436,0
104282.071690311,2,3,1,35,0,0,-1,0,1,-1,111054.567228751,53149.6859647303,62326.8793602018,12440.3090095233,51851.9752019043,100527.573708317,33433.5574008791,11899.1325757336,6480.33187611383,11101.6252699292,4669.96000807943,367.016557375329,0
20545.5836608679,2,4,2,21,1,0,1,-1,-1,1,13890.0791631765,118422.188578095,50619.1658900114,26692.4311735044,55410.7384571737,28946.8943404862,1820.32905799121,1697.71354309614,14312.1181748872,2672.12631148541,4113.86857945293,20934.0389426247,1
108641.582519503,2,1,1,37,-1,-1,-1,-1,-1,-1,14607.5743897109,40204.3196452879,64565.7260406693,5257.71019078901,37659.6955973707,39202.4484114356,6636.56418662812,264.23252702922,5551.23818740732,2354.46773778714,3453.6691337436,10151.0765238014,1
21371.140394277,2,2,1,29,0,-1,1,2,-1,2,52381.1302766476,40846.6307661641,79986.9589483972,45643.4520663615,75239.7304193481,99700.3427197341,5173.74103345374,1657.50160183096,13041.4794354612,4422.66761300535,20138.7628881572,15433.4738338235,1
312518.871665057,2,1,1,28,0,-1,-1,-1,-1,-1,28654.2719600514,3932.16996456628,15613.6915232739,5679.1605165436,20618.1757812032,54040.7692902778,17362.1743176286,10625.1717621252,21692.1466769032,7196.97020080011,19367.7234245981,3848.26998017068,1
4326.63344355297,2,2,2,40,0,-1,-1,1,0,0,17808.9034116303,37494.9350886508,40866.1676739404,5290.77260507874,16922.1908695366,321.922441920053,4945.55249299453,1950.09277517496,10630.2129769802,5343.34900525291,17284.5594976856,8393.40357766306,0
147971.908526019,1,2,2,27,2,-1,-1,-1,-1,-1,27542.9379950163,21443.558406833,67395.4311251747,20086.7565173001,4528.68801268136,8641.34348574016,8796.62179525674,30945.0977150683,19485.5149281429,5522.59462731304,10981.6235171884,3199.71979493564,0
322534.112232352,1,1,1,33,-1,0,1,-1,2,0,42140.629292714,11539.6328009244,18101.9056308686,142914.509001548,76879.0889904468,126652.957275334,2270.56344421554,9003.79113184191,146007.713996397,5640.87701888271,20541.1823163848,7834.93862596222,1
116185.751681738,2,2,1,30,0,0,1,0,1,1,1059.17352678724,37795.781256055,4849.45135028081,70230.1539470546,34697.502343965,42954.7035524362,5617.43973011389,8378.69692241188,806.634805750697,1671.61015812638,3456.04870847219,3119.28541727822,1
102965.765672272,2,2,1,21,-1,0,-1,-1,-1,-1,21520.2425958937,42572.8052547672,37576.782602676,571.04095079752,44067.0332480469,33668.9075788421,13474.6607202516,35442.2157940958,15843.0416428814,9880.77132910904,2961.55635654183,11353.958263544,0
93779.9599535752,2,2,2,21,1,0,0,-1,-1,-1,6933.71727778691,2459.60355893197,26026.5665701003,1806.75975546546,43968.118741677,3604.81349850246,4712.67307260196,12077.7622965684,3290.68484152532,6072.52082400573,13077.861370807,14706.5862502204,1
393009.81139346,2,2,1,35,-1,0,0,-1,-1,-1,75083.884780641,14417.5355255873,53464.7075441812,50830.4864719332,15579.0762329913,2582.12990717814,10679.1781989321,14240.7424466429,12514.5320053965,23458.5538154853,189.749958860364,2888.65535119657,1
67985.8714718676,1,3,2,21,2,0,1,0,0,4,26057.8852601815,6970.45161732594,56769.1780811297,76070.0918329922,580.095775518941,24290.0559866699,314.978476130372,1782.44794534944,12551.8987346962,829.177405240262,9849.48688612615,1597.53245776623,1
219636.494118536,2,3,2,48,0,-1,0,-1,0,1,237479.075924917,87427.8480779646,72867.5293663165,144572.33791625,162711.622145835,127038.734209643,1995.39627557378,5762.6752982342,1072.34334336944,2709.76019846105,13296.8950885128,16564.6851330854,0
49735.5630703516,2,2,1,53,1,-1,0,1,-1,1,31712.3515046313,114028.205058168,5064.53270085838,75989.7090538027,18524.7358564561,182.525885409221,16667.45899785,20205.2658457765,9041.43120349593,484.57976934095,10532.3899794039,17703.5075039324,0
177815.172230698,2,2,2,39,2,0,2,0,3,3,42154.5669129182,9534.86474396342,10736.67099304,105031.235931689,1990.05915305005,57123.5600792893,14523.8564090479,412.556848627351,1833.89495283633,884.840740019094,608.479166665708,2216.8194619302,1
146320.451575027,2,1,2,31,-1,-1,-1,-1,-1,-1,12930.1738150171,87090.0290109207,42787.9809445383,43913.2381939192,85825.4162004749,815.315746562198,6686.43626984532,9473.63715898126,3758.74826354387,6996.71877857333,13608.4718763889,15973.9465690553,0
6969.29001928474,2,1,1,21,0,-1,-1,-1,1,-1,74740.1981160859,10745.1543435347,41716.0527923099,35555.1186813863,35344.2726630788,24268.5949898788,12966.9885164892,1227.48609604246,7623.21436153362,17315.7776810182,23819.0231260075,1512.88818353385,0
179081.805089354,1,1,1,57,-1,-1,0,-1,-1,1,10022.1983775903,21631.4010414059,50174.6860920649,30028.6997977479,51071.8155280688,35266.0430557345,1959.39135174824,941.071083961293,839.910224250754,59.5762330081812,9698.25769193469,1913.33759653341,1
133472.588137002,2,1,1,53,0,-1,-1,-1,3,2,51233.3477043896,49822.7020726567,50091.8974839205,31379.7844294784,27383.1325844587,14248.3334224727,4693.93897558337,8946.20290690768,5164.17538412535,12194.2882630183,9522.65787677048,5877.22795425416,1
228592.89682302,1,1,2,35,1,-1,-1,0,0,-1,38136.9705380782,41892.7549120824,15414.9791958056,26963.8075088202,5456.36081408295,7833.97536831611,10721.412786942,18570.4225706173,9607.45848282715,5984.55090690188,13389.6688122085,14876.2960095746,0
58550.8689309901,1,1,1,53,1,-1,1,0,1,0,91827.4407082288,14021.2091315022,104282.247503956,102362.706013341,90479.5153247385,73366.0350331002,2080.5334057142,7985.57353777569,9091.1213152725,4438.81411595798,14136.4370403579,13845.5675165079,0
91597.3782509984,1,2,2,21,-1,0,-1,-1,0,1,41297.4049084366,33720.6431229338,69789.266844126,62179.1982345007,19053.3680072308,91102.6623937114,3399.78391884922,13761.1602746326,7679.25416323956,3896.59520552116,8033.73414919108,1933.35533974275,1
143957.036005562,1,3,2,42,2,2,2,2,2,0,190900.525643549,9724.18822449456,113366.71519315,38552.6832559677,3157.07150024159,261.490802821336,4132.9156208105,12646.5075532679,16517.7492443088,6426.61799112867,12225.8140519599,102.266004688893,1
163063.966548881,2,1,1,49,1,1,3,2,0,1,53103.7275750487,33548.414540012,30358.9491581159,121771.895846095,62106.0551435685,9923.21514229066,7444.37509597294,9319.80625030996,24466.9969315888,2021.49877576305,5590.66664516079,13221.0170126492,0
197219.24208268,1,1,2,57,1,2,6,7,7,7,26333.7562944793,3745.14950006154,27237.9162643473,57387.3640941462,40673.1468998667,26090.6431357584,13730.3488825573,3896.78622303499,4597.79958079903,8841.03674610653,20745.8201729204,4204.5550713266,0
45842.1083713486,1,2,1,26,3,2,-1,-1,1,0,91429.1687178913,29255.6787136772,14279.1297627341,132395.350985048,12030.4956880855,21305.4448642246,1151.7264334886,2034.03415208462,5028.54933977658,1314.99107648965,350.885634002852,4444.23634580002,1
38830.0717999064,2,2,2,21,1,-1,-1,1,0,-1,35140.2154684692,18110.2654403351,55466.5922441933,56086.2840096861,45495.9433197542,78861.998669817,5253.70874661092,45999.7341127631,3190.58036802238,13529.7585500783,30370.1302877582,3856.49570272356,1
15708.6665380989,1,3,2,34,1,2,2,3,2,2,94270.0316552741,91359.4971770184,105390.968378462,132546.376233862,105431.506373328,23328.5651586325,8272.93287012399,32001.8053243139,15562.8339418044,5133.17430022041,455.354977015266,7410.86638944947,0
181517.817861402,2,2,2,26,-1,1,-1,0,-1,0,3297.28879678437,1947.80873198612,110916.229803805,54973.5414221501,84832.0186842803,177475.394923184,8546.59565450945,10220.1510468756,17690.2782011308,6838.18173967187,9279.87463166221,32237.3537499059,0
56051.300559959,1,3,1,27,5,2,4,2,4,2,115531.23175566,56845.7182121311,67572.8350688996,78257.1798367738,44348.1675919561,31311.3922709384,2157.66320912519,12130.2403789035,3656.2020201704,11484.407432024,5434.21633500296,18950.8820738287,1
207860.010065945,1,1,2,44,2,2,4,1,2,2,182803.260953877,169841.890400645,209525.152313955,75342.7102238471,177575.976566161,127664.60065389,8987.09200527486,9743.15441120177,3783.89830942216,4368.23514717668,29.5652708435491,11288.2733220554,1
526339.513212149,2,2,2,37,-1,-1,-1,-1,-1,-1,59465.0510241543,2976.67243017759,111022.811143334,48534.6527792246,29831.8350072535,9907.50435256432,24949.0213409128,29299.8168208172,15742.1641509341,1543.13142590507,15570.1594025894,42182.7403677543,0
345013.619316008,1,1,2,45,-1,1,-1,0,3,1,100117.343969356,143622.029871194,188328.914283507,151984.554282317,82601.5573790482,137076.405929166,370.774206010279,3191.7981800733,4970.26222898105,29233.1878500033,6686.10161495583,27091.2652686009,0
43223.9520329479,2,3,1,31,0,2,0,1,0,0,34393.0768822898,33955.3228033314,8690.51915667806,58442.4291346617,14655.4349197542,53922.290131525,10901.6394694111,5447.59799470908,11704.9359658884,5914.88706252375,10568.2938133289,5027.67904030205,0
362728.793173285,1,1,2,25,-1,-1,0,-1,-1,-1,118668.39617401,24600.0738147313,10822.0488747464,30530.57600988,24334.8812269786,6237.20546251699,82789.1437369357,21950.7304546635,27783.5789295094,18163.5677150539,40212.4405092179,236.100602048355,1
28775.7285470022,2,4,1,51,2,-1,-1,1,-1,-1,4514.49757411987,88583.974023916,5326.06212989802,47251.9370106861,15813.9950304858,17445.6405633962,3520.25116059682,347.094936810123,10093.5234599244,5979.98094716382,486.215598147768,8815.23834373809,1
17315.2835419726,2,2,1,28,-1,0,-1,0,-1,-1,39436.500630317,62759.4357601323,40376.5572136254,89117.0995120409,48417.8161567885,14739.1853622754,24060.5705536689,31108.5611388347,13830.8702056476,7303.33062916969,9313.58315987468,9309.60226078655,0
56332.666777903,2,2,2,48,1,-1,0,-1,0,-1,57958.6523974102,144536.479400559,138440.452003563,110320.195990849,61679.3616892816,178788.533000566,13751.2127367502,2674.90661976551,113294.210911526,5322.20120214608,143466.67336216,3356.33131893865,0
219021.073209571,1,1,1,29,2,-1,-1,-1,-1,-1,7194.56122163263,78475.3933345886,5993.95554210429,1295.29697303727,28381.233486606,41503.2687410352,24557.7020957044,26251.2832273408,4085.2816783322,7806.23696119289,101149.238967256,13982.5116866983,0
